system,survey_id,survey_name,data-available,survey_type,survey_org,survey_endDate,building_id,building_name,building_address,building_street,building_city,building_state,building_zip,building_country,Sq. Ft. ,school type,locale,Title 1 (Y/N),building_lon,building_lat,building_constructed,building_renovated,building_leed,building_leed-version,median income,bldg-feat-1,bldg-feat-2,bldg-feat-3,bldg-feat-4,median_income_all_households_zip
CBE,13279.0,SRCSD-SASD,,Office,sasd & srcsd,2010-12-21,6525.0,srcsd,"10060 goethe rd, sacramento, ca 95827, usa",10060 goethe rd,sacramento,ca,95827,usa,,,,,-121.3323002,38.5514564,2009.0,,,5,82382.0,,,,,82382.0
CBE,13280.0,1GA-Yahoo Inc,,Office,sobrato,2010-12-03,6526.0,1ga,"4401 great america pkwy, santa clara, ca 95054, usa",4401 great america pkwy,santa clara,ca,95054,usa,,,,,-121.9766522,37.3935531,1985.0,,,1,204052.0,,,,,204052.0
CBE,13281.0,2GA-Yahoo Inc,,Office,sobrato,2010-12-03,6527.0,2ga,"4301 great america pkwy, santa clara, ca 95054, usa",4301 great america pkwy,santa clara,ca,95054,usa,,,,,-121.9756107,37.393133,,,,1,204052.0,,,,,204052.0
CBE,13282.0,3GA-Yahoo Inc,,Office,sobrato,2010-12-03,6528.0,3ga,"4551 great america pkwy, santa clara, ca 95054, usa",4551 great america pkwy,santa clara,ca,95054,usa,,,,,-121.9771684,37.3952213,,2008.0,,1,204052.0,,,,,204052.0
CBE,13284.0,Tacoma Urban Waters - Operable Windows Controls Module,,Office,tes properties,2010-12-20,6531.0,tacoma urban waters,"326 e d st, tacoma, wa 98421, usa",326 e d st,tacoma,wa,98421,usa,,,,,-122.4346747,47.2597868,2010.0,,,4,,,,,,
CBE,13285.0,Slattery-Cetec,,Office,,2010-12-10,6529.0,slattery,,,,,,australia,,,,,,,1991.0,1995.0,,,,,,,,
CBE,13286.0,Irvine-LPA,,Office,,2010-12-27,6530.0,lpa irvine offices,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,2002.0,2002.0,,,,,,,,
CBE,13289.0,Clark Kerr Campus-EHDD,,Residential,uc berkeley/residential student services programs,2011-02-11,6534.0,clark kerr campus renewal project phase 1,"2601 warring st, berkeley, ca 94720, usa",2601 warring st,berkeley,ca,94720,usa,,,,,-122.2499039,37.8637645,1930.0,2009.0,,3,,,,,,
CBE,13290.0,HOK,,Office,calstrs,2011-02-28,6535.0,calstrs-hok,"100 waterfront pl, west sacramento, ca 95605, usa",100 waterfront pl,west sacramento,ca,95605,usa,,,,,-121.5091476,38.5850143,2009.0,,,3,71361.0,,,,,71361.0
CBE,13291.0,City College of San Francisco,,Office,city college san francisco,2011-03-17,6536.0,ccsf-multi-use building,"frida kahlo way, san francisco, ca 94112, usa",frida kahlo way,san francisco,ca,94112,usa,,,,,-122.4524659,37.7290672,2010.0,,,5,130906.0,,,,,130906.0
CBE,13292.0,ISIS-Cetec,,Office,,2011-03-03,6537.0,cetec-isis2011 level 7 and 8,,,,ca,,usa,,,,,,,,2010.0,,1,,,,,,
CBE,13293.0,UCSF - M7401 HSE 15 Craniofacial Post Occ Survey,,Lab,,2011-04-11,6538.0,ucsf - m7401 hse 15 craniofacial post occ survey,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,,,,1,154264.0,,,,,154264.0
CBE,13294.0,Green Sand Inc- Oceanic Time Warner Annex,,Office,,2011-04-29,6539.0,otw annex,,,,,,,,,,,,,2010.0,,,,,,,,,
CBE,13296.0,University of Hawaii Manoa- Kuykendall Hall,,HigherEd,university of hawaii,2011-06-24,6541.0,kuykendall office,"1733 donagho rd, honolulu, hi 96822, usa",1733 donagho rd,honolulu,hi,96822,usa,,,,,-157.8168544,21.2969179,1964.0,1983.0,,1,95594.0,,,,,95594.0
CBE,13297.0,University of Hawaii Manoa- Kuykendall Hall,,HigherEd,university of hawaii,2011-06-24,6542.0,kuykendall class,"1733 donagho rd, honolulu, hi 96822, usa",1733 donagho rd,honolulu,hi,96822,usa,,,,,-157.8168544,21.2969179,1964.0,1983.0,,1,95594.0,,,,,95594.0
CBE,13298.0,CalSTRS-Facilities and Operations,,Random,,2011-04-09,6543.0,facilities & operations,"s arbuckle ln, fayetteville, ar 72701, usa",s arbuckle ln,fayetteville,ar,72701,usa,,,,,-94.1820413,36.0573089,,,,1,50413.0,,,,,50413.0
CBE,13299.0,Cetec-LGS28,,Office,local government super,2011-04-26,6544.0,lgs28,,,,,,australia,,,,,,,1984.0,,,1,,,,,,
CBE,13300.0,Cetec-LGS120,,Office,local government super,2011-04-26,6545.0,lgs120,,,,,,australia,,,,,,,1989.0,,,1,,,,,,
CBE,13301.0,Cetec-LSG181,,Office,local government super,2011-04-26,6546.0,lgs181,,,,,,australia,,,,,,,1977.0,,,1,,,,,,
CBE,13302.0,Cetec-LSG2-4,,Office,local government super,2011-04-26,6547.0,lgs2-4,,,,,,australia,,,,,,,2001.0,,,1,,,,,,
CBE,13303.0,Energy Oppotunities- Midtown Community Elementary School,,K-12,neptune school district,2011-05-10,6548.0,midtownces,"1155 corlies ave, neptune city, nj 07753, usa",1155 corlies ave,neptune city,nj,,usa,,,,,-74.0188109,40.2105399,2008.0,,,4,,,,,,
CBE,13304.0,Ballpark Systems-Target Field,,Office,minnesota ballpark authority,2011-05-13,6549.0,target field,"1 twins way, minneapolis, mn 55403, usa",1 twins way,minneapolis,mn,55403,usa,,,,,-93.277895,44.9805464,2010.0,,,5,59928.0,,,,,59928.0
CBE,13305.0,Enermodal,,Office,enermodal engineering,2011-06-17,6550.0,25 york street,"25 york street, toronto, m5j 2v5, canada",25 york street,toronto,,,canada,,,,,,,2009.0,,,1,,,,,,
CBE,13306.0,UC Merced - recreation/wellness,,Office,,,6551.0,uc merced recreation/wellness,"muir pass road, merced, ca 95340, usa",muir pass road,merced,ca,95340,usa,,,,,-120.4261932,37.3653767,,,,1,65141.0,,,,,65141.0
CBE,13307.0,US Bank Tower-HMC Arch,,Office,library square associates llc,2011-06-21,6552.0,us bank tower,"633 w 5th st, los angeles, ca 90071, usa",633 w 5th st,los angeles,ca,90071,usa,,,,,-118.2544343,34.0511086,1989.0,,,1,,,,,,
CBE,13308.0,Ackerman Hall-Western Oregon University-Mahlum,,Residential,western oregon university,2011-06-03,6553.0,ackerman hall,"345 monmouth ave n, monmouth, or 97361, usa",345 monmouth ave n,monmouth,or,97361,usa,,,,,-123.2389485,44.8516637,2010.0,,,5,70625.0,,,,,70625.0
CBE,13309.0,5000 Yonge St-Enermodal,,Office,hoop reality,2011-07-22,6554.0,5000 yonge,,5000 yonge st,,,,canada,,,,,,,2003.0,,,1,,,,,,
CBE,13310.0,4711 Yonge St- Enermodal,,Office,hopp reality,2011-07-09,6555.0,4711 yonge,,4711 yonge,,,,canada,,,,,,,1983.0,,,1,,,,,,
CBE,13311.0,UCSF - M2446 Kirkham Child Care Post Occ Survey,,Office,ucsf,2011-06-17,6556.0,ucsf - m2446 kirkham child care post occ survey,"10 kirkham st, san francisco, ca 94122, usa",10 kirkham st,san francisco,ca,94122,usa,,,,,-122.4610765,37.7607149,2010.0,,,1,145717.0,,,,,145717.0
CBE,13312.0,DPR-5010 Shoreham Place,,Office,dpr construction (5010 shoreham llc),2011-06-07,6557.0,5010 shoreham,"5010 shoreham pl, san diego, ca 92122, usa",5010 shoreham pl,san diego,ca,92122,usa,,,,,-117.185508,32.8506326,1978.0,2009.0,,3,98825.0,,,,,98825.0
CBE,13313.0,"EHDD- California Science Center, Ecosystems",,Office,california science center foundation,2012-02-28,6558.0,csc ecosystems,"700 exposition park dr, los angeles, ca 90037, usa",700 exposition park dr,los angeles,ca,90037,usa,,,,,-118.2873699,34.0162494,2010.0,,,1,56417.0,,,,,56417.0
CBE,13314.0,Integral-Infosys Hyderabad SDB1,,Office,,2011-09-12,6559.0,hyderabadsdb1,,,,,,india,,,,,,,2010.0,,,,,,,,,
CBE,13315.0,Glumac-Azusa Pacific University Segerstrom Center,,Lab,,2011-11-28,6560.0,segerstorm,"600 town center dr, costa mesa, ca 92626, usa",600 town center dr,costa mesa,ca,92626,usa,,,,,-117.8816939,33.6928028,,,,1,117627.0,,,,,117627.0
CBE,13316.0,Liberty- Liberty Centre,,Office,liberty life,2011-07-29,6561.0,liberty centre,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,1981.0,2001.0,,1,,,,,,
CBE,13317.0,Liberty- Libridge,,Office,liberty life,2011-07-29,6562.0,libridge,"ameshoff st, johannesburg, 2000, south africa",ameshoff st,johannesburg,2000,,south africa,,,,,28.0347641,-26.191252,1984.0,,,1,,,,,,
CBE,13318.0,Sutardja Dai Hall,,ModifiedOffice,,2013-06-04,6563.0,sutardja dai hall,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,-122.2582841,37.8750339,,,,1,,,,,,
CBE,13319.0,UCSF M4470 Smith (CVRB) Post Occupancy Survey,,Lab,,2011-12-19,6564.0,ucsf m4470 smith (cvrb) post occupancy,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,,,,1,154264.0,,,,,154264.0
CBE,13320.0,Sutardja Dai Hall Long,,Random,,2013-05-30,6565.0,sutardja dai hall long,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,-122.2582841,37.8750339,,,,1,,,,,,
CBE,13321.0,SDBOA-MacKay,,Office,,2011-07-24,6566.0,mackay building- sdboa,"800 governors dr, winthrop, ma 02152, usa",800 governors dr,winthrop,ma,,usa,,,,,-70.9819634,42.3837572,1974.0,2010.0,,,,,,,,
CBE,13323.0,ZGF- Clif Bars & Company Headquarters,,Office,ellis partners llc,2011-08-01,6567.0,clif bar & company headquarters,"1863 5300 rd, coffeyville, ks 67337, usa",1863 5300 rd,coffeyville,ks,67337,usa,,,,,-95.5791774,37.0423805,2010.0,2010.0,,1,48132.0,,,,,48132.0
CBE,13325.0,Contra Costa County Office of the Public Defender,,Office,,2011-08-15,6568.0,800 ferry,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,,,,1,,,,,,
CBE,13327.0,Client Poll-John,,Random,,,6570.0,client poll-john,,,,,,,,,,,,,,,,1,,,,,,
CBE,13328.0,LOISOS+UBBELOHDE NV Building-Office,,Office,,,6571.0,loisos + ubbelohde,"1917 clement ave, alameda, ca 94501, usa",1917 clement ave,alameda,ca,94501,usa,,,,,-122.2490146,37.7745428,,,,1,119500.0,,,,,119500.0
CBE,13329.0,Sutardja Dai Hall Short Survey,,Random,,,6572.0,sutardja dai hall,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,,,,,,1,,,,,,
CBE,13330.0,Isis Canberra New,,Office,,2011-10-10,6573.0,isis canberra new,,,,,,australia,,,,,,,2010.0,,,1,,,,,,
CBE,13331.0,Gistex/Halcrow Yolles Office,,Office,gistex,2011-11-21,6574.0,100 yonge street,,,,,,canada,,,,,,,1988.0,,,5,,,,,,
CBE,13332.0,CBERD Sangath,,Office,alameda marina,,6575.0,sangath,,,,,,,,,,,,,1970.0,2005.0,,,,,,,,
CBE,13333.0,Cetec- Batesford Multi-Purpose Community Centre,,Office,city of monash,2011-11-21,6576.0,cetec- batesford multi-purpose community centre,,,,,,australia,,,,,,,2011.0,,,1,,,,,,
CBE,13334.0,Enermodal EY Office,,Office,british columbia investment management,2011-12-23,6577.0,ernst & young tower,,,,,,canada,,,,,,,1999.0,1999.0,,2,,,,,,
CBE,13335.0,Glumac-Dekum Building,,Office,,2011-12-16,6578.0,glumac-dekum building,"505 sw 3rd ave, portland, or 97204, usa",505 sw 3rd ave,portland,or,97204,usa,,,,,,,1891.0,1980.0,,,,,,,,
CBE,13336.0,Grundfos-Singapore,,Office,jtc,2011-12-28,6579.0,grundfos singapore,,,,,,singapore,,,,,,,1993.0,1993.0,,1,,,,,,
CBE,13337.0,KlingStubbins-Morgan Stanley Smith Barney,,Office,,2011-12-22,6580.0,klingstubbins,,,,,,,,,,,,,,,,1,,,,,,
CBE,13338.0,Pittsburgh Penguins- Consol Energy Center,,Office,sports and exhibition aurthority of pittsburgh and allegheny county,2011-01-02,6581.0,pittsburgh penguins- consol energy center,"1001 fifth ave, pittsburgh, pa 15219, usa",1001 fifth ave,pittsburgh,pa,15219,usa,,,,,-79.9894796,40.439577,2010.0,,,1,32403.0,,,,,32403.0
CBE,13340.0,ALS Building- LBML- Taylor Eng,,Office,lawrence berkeley national laboratory,2012-02-22,6583.0,als building- taylor eng,"taylor, ca 92561, usa",taylor,taylor,ca,92561,usa,,,,,-116.4183462,33.5983598,2010.0,,,5,87140.0,,,,,87140.0
CBE,13341.0,127 Creek St. Brisbane-Cetec,,Office,ge real estate investments australia pty ltd,2012-05-07,6584.0,127 creek st. brisbane-cetec,"127 creek st, brisbane city, qld 4000",127 creek st,brisbane,qld,,australia,,,,,,,,,,1,,,,,,
CBE,13342.0,60 Carrington St. Sydney- Cetec,,Office,ge real estate investments australia pty ltd.,2012-05-07,6585.0,60 carrington st. sydney- cetec,"60 carrington street, sydney, nsw, 2000",60 carrington st,sydney,nsw,,australia,,,,,,,1975.0,,,1,,,,,,
CBE,13343.0,90 Collins St. Melbourne- Cetec,,Office,ge real estate investments australia pty ltd.,2012-05-07,6586.0,90 collins st. melbourne- cetec,"90 collins st, melbourne vic 3000",90 collins st,melbourne,vic,,australia,,,,,,,1987.0,,,1,,,,,,
CBE,13345.0,Fox Office Center- Olympia Development,,Office,,2012-03-16,6587.0,fox office center- olympia development,,,,,,,,,,,,,,,,1,,,,,,
CBE,13347.0,UCSF - Ray and Dagmar Dolby Regeneration Medicine Building,,Lab,,2012-03-06,6589.0,m3444 ray dagmar dolby regeneration medicine building,"san francisco, ca 94131, united states",san francisco,san francisco,ca,94131,usa,,,,,,,2011.0,2011.0,,,198779.0,,,,,198779.0
CBE,13349.0,TAMUG- WHR,,Lab,texas a&m university at galveston,2012-04-16,6592.0,tamug- whr,"200 seawolf pkwy, galveston, tx 77554, usa",200 seawolf pkwy,galveston,tx,77554,usa,,,,,-94.8183189,29.3155142,2011.0,,,5,87093.0,,,,,87093.0
CBE,13350.0,Energy Opportunities,,K-12,york city school district,2012-06-19,6593.0,ferguson elementary school,"525 n newberry st, york, pa 17404, usa",525 n newberry st,york,pa,17404,usa,,,,,-76.7389477,39.9670309,2010.0,,,5,75882.0,,,,,75882.0
CBE,13351.0,Dana-Farber Cancer Institute-ZGF,,Healthcare,,2012-03-19,6594.0,dana-farber cancer institute-zgf,"450 brookline ave, boston, ma 02215, usa",450 brookline ave,boston,ma,,usa,,,,,,,2011.0,,,,,,,,,
CBE,13352.0,UCSF Health Science Building,,Lab,university of california,2012-03-28,6595.0,ucsf health science building-8th floor,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,1966.0,,,1,154264.0,,,,,154264.0
CBE,13354.0,Mahlum Arch - South Medford High School,,K-12,medford school district 549c,2012-04-27,6597.0,mahlum arch - south medford high school,"1551 cunningham ave, medford, or 97501, usa",1551 cunningham ave,medford,or,97501,usa,,,,,-122.8931936,42.3045732,2010.0,,,1,61971.0,,,,,61971.0
CBE,13356.0,HOK Office Pre-Renovation,,Office,tishman speyer,2012-04-26,6598.0,hok office renovation,"9530 jefferson blvd, culver city, ca 90232, usa",9530 jefferson blvd,culver city,ca,90232,usa,,,,,-118.3871649,34.0174455,1959.0,2003.0,,1,125490.0,,,,,125490.0
CBE,13357.0,Consol Energy Center Premium Seat Holders,,Office,,2012-04-26,6599.0,consol energy center premium seat holders,"1001 fifth ave, pittsburgh, pa 15219, usa",1001 fifth ave,pittsburgh,pa,15219,usa,,,,,,,,,,1,32403.0,,,,,32403.0
CBE,13358.0,Glumac - Standard Insurance Bldg,,Office,,2012-04-13,6600.0,glumac - standard insurance bldg,"900 sw 5th ave, portland, or 97204, usa",900 sw 5th ave,portland,or,97204,usa,,,,,,,,,,1,,,,,,
CBE,13359.0,University of Western Australia Business School,,HigherEd,university of western australia,2012-05-18,6601.0,university of western australia business school,,,,,,australia,,,,,,,2009.0,,,1,,,,,,
CBE,13360.0,Argonne National Lab - Dumbach Hall,,HigherEd,loyola university,2012-05-28,6602.0,loyola university - dumbach hall,"chicago, il 60660, usa",chicago,chicago,il,60660,usa,,,,,-87.657809,42.000444,1908.0,2006.0,,1,66206.0,,,,,66206.0
CBE,13362.0,Magnetrol Corporate Headquarters,,Office,magnetrol international,2012-05-21,6604.0,magnetrol corporate headquarters,,,,,,usa,,,,,,,1961.0,1989.0,,1,,,,,,
CBE,13363.0,Magnetrol Technology Center,,Office,w.h. enterprises,2012-05-21,6605.0,magnetrol technology center,"705 enterprise st, aurora, il 60504, usa",705 enterprise st,aurora,il,60504,usa,,,,,-88.225361,41.769925,1969.0,2010.0,,1,98249.0,,,,,98249.0
CBE,13364.0,UC Davis King Hall Law School,,HigherEd,university of california,2012-08-03,6606.0,uc davis king hall law school,"400 mrak hall dr, davis, ca 95616, usa",400 mrak hall dr,davis,ca,95616,usa,,,,,-121.749286,38.536048,2010.0,,,5,74758.0,,,,,74758.0
CBE,13365.0,MedStar Montgomery Gen Hosp,,Healthcare,,2012-06-25,6607.0,montgomery general - old,"18101 prince philip dr. olney, md 20832, usa",18101 prince philip dr,olney,md,20832,usa,,,,,,,,,,1,166892.0,,,,,166892.0
CBE,13368.0,Pinnacle MK - ECI Oxford,,Office,aberdeen asset management,2012-07-12,6610.0,the pinnacle,,,,,,,,,,,,,2009.0,,,1,,,,,,
CBE,13369.0,Franchise Tax Board Facilities Management Staff,,Office,,2012-07-09,6611.0,franchise tax board,,,,,,,,,,,,,,,,1,,,,,,
CBE,13370.0,PROE Federal Center South,,Office,general services administration,2012-07-13,6612.0,proe federal center south,"4735 e marginal way s, seattle, wa 98134, usa",4735 e marginal way s,seattle,wa,98134,usa,,,,,-122.3402023,47.5591697,1933.0,1992.0,,,66119.0,,,,,66119.0
CBE,13371.0,Lewis and Clark State Office Building,,Office,state of missouri,2012-07-23,6613.0,lewis and clark state office building,,,,,,usa,,,,,,,2005.0,,,4,,,,,,
CBE,13372.0,Integral Group Oakland Office,,Office,leslie building associates,2012-07-24,6614.0,integral group oakland office,"427 13th st, oakland, ca 94612, usa",427 13th st,oakland,ca,94612,usa,,,,,-122.2710845,37.8032849,1930.0,2010.0,,5,77069.0,,,,,77069.0
CBE,13373.0,NREL,,Office,,2012-07-30,6615.0,nrel,,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13375.0,PNNL - Main Fire Station (B4601),,Office,,2012-09-14,6617.0,pnnl - main fire station (b4601),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13377.0,PNNL - Consolidated Support Facility (B3000),,Office,,2012-09-14,6619.0,pnnl - consolidated support facility (b3000),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13378.0,PNNL - Building 2800,,Office,,2012-09-14,6620.0,pnnl - building 2800,,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13381.0,PNNL - AFIT Academic Facility (B646),,Office,,2012-09-14,6623.0,pnnl - afit academic facility (b646),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13382.0,PNNL - AFIT Engineering Building (B643),,Office,,2012-09-14,6624.0,pnnl - afit engineering building (b643),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13384.0,PNNL - Base Education Center (B501),,Office,,2012-09-14,6626.0,pnnl - base education center (b501),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13387.0,PNNL - Fitness Center (B1601),,Office,,2012-09-14,6629.0,pnnl - fitness center (b1601),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13388.0,PNNL - Fitness Center (B999),,Office,,2012-09-14,6630.0,pnnl - fitness center (b999),,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13390.0,Morphosis Arch Studio,,Office,morphosis architects,2012-08-31,6631.0,morphosis arch studio,"3440 wesley st, culver city, ca 90232, usa",3440 wesley st,culver city,ca,90232,usa,,,,,-118.3844724,34.027807,2011.0,2011.0,,,125490.0,,,,,125490.0
CBE,13391.0,Y2E2 Stanford ARUP,,HigherEd,stanford university,2012-11-19,6632.0,y2e2 stanford arup,"560 mission st, san francisco, ca 94105, usa",560 mission st,san francisco,ca,94105,usa,,,,,-122.399372,37.7886963,2008.0,2011.0,,5,239781.0,,,,,239781.0
CBE,13392.0,SERA Offices,,Office,,2012-09-24,6633.0,sera offices,,,,,,usa,,,,,,,,,,1,,,,,,
CBE,13393.0,CBERD Stantec,,Office,,,6634.0,cberd stantec,,,,,,,,,,,,,,,,1,,,,,,
CBE,13394.0,HGA St. Elizabeth Affinity Health System,,Healthcare,affinity health system,2012-11-02,6635.0,hga st. elizabeth affinity health system,"1506 s oneida st, appleton, wi 54915, usa",1506 s oneida st,appleton,wi,54915,usa,,,,,-88.4031845,44.2488657,,2011.0,,,83814.0,,,,,83814.0
CBE,13395.0,Hilton PROE - ZGF,,Office,,2012-10-26,6636.0,hilton proe,,,,,,,,,,,,,,,,,,,,,,
CBE,13397.0,HGA Minneapolis Office,,Office,,2012-11-13,6638.0,hga minneapolis office,"420 n 5th st, minneapolis, mn 55401, usa",420 n 5th st,minneapolis,mn,55401,usa,,,,,-93.2775444,44.9835788,1914.0,2012.0,,,115651.0,,,,,115651.0
CBE,13398.0,University of Kentucky Pavilion A,,Healthcare,,2012-10-29,6639.0,university of kentucky pa,,,,,,usa,,,,,,,,,,,,,,,,
CBE,13399.0,HGA GLO Great Lakes Office,,Office,,2012-11-14,6640.0,hga glo great lakes office,"wisconsin, usa",wisconsin,,wi,,usa,,,,,-88.7878678,43.7844397,2005.0,2005.0,,2,,,,,,
CBE,13402.0,Grundfos Private Limited,,Office,grundfos(s) pte ltd,2012-11-23,6643.0,grundfos private limited,,,,,,india,,,,,,,2012.0,,,,,,,,,
CBE,13403.0,Syska Hennessey Corporate Pointe,,Office,,2012-11-14,6644.0,syska hennessey corporate pointe,"800 corporate pointe #200, culver city, ca 90230, usa",800 corporate pointe,culver city,ca,90230,usa,,,,,,,,,,,106827.0,,,,,106827.0
CBE,13404.0,WSPFK Orrick Building,,Office,ashforth pacific of california,2012-11-09,6645.0,wspfk orrick building,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,2002.0,2011.0,,,,,,,,
CBE,13409.0,CEC-PIER Office,,Office,5th and o venture,2013-02-19,6649.0,cec-pier office,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,1963.0,2010.0,,,,,,,,
CBE,13410.0,Aweber Communications,,Office,,2013-06-28,6650.0,aweber communications,,,,,,usa,,,,,,,,,,,,,,,,
CBE,13411.0,Ann & Robert H. Lurie Children‚Äôs Hospital of Chicago,,Healthcare,ann & robert h. lurie children's hospital of chicago,2013-03-15,6651.0,ann & robert h. lurie children⊚Öôs hospital of chicago,"1505 w 4th st, coffeyville, ks 67337, usa",1505 w 4th st,coffeyville,ks,67337,usa,,,,,-95.6399923,37.0402385,2012.0,2012.0,,,48132.0,,,,,48132.0
