system,survey_id,survey_name,data-available,survey_type,survey_org,survey_endDate,building_id,building_name,building_address,building_street,building_city,building_state,building_zip,building_country,Sq. Ft. ,school type,locale,Title 1 (Y/N),building_lon,building_lat,building_constructed,building_renovated,building_leed,building_leed-version,median income,bldg-feat-1,bldg-feat-2,bldg-feat-3,bldg-feat-4
CBE,13307,US Bank Tower-HMC Arch,,Office,library square associates llc,2011-06-21,6552,us bank tower,"633 w 5th st, los angeles, ca 90071, usa",633 w 5th st,los angeles,ca,90071,usa,,,,,-118.2544343,34.0511086,1989,,,1,,,,,
CBE,13308,Ackerman Hall-Western Oregon University-Mahlum,,Residential,western oregon university,2011-06-03,6553,ackerman hall,"345 monmouth ave n, monmouth, or 97361, usa",345 monmouth ave n,monmouth,or,97361,usa,,,,,-123.2389485,44.8516637,2010,,,5,70625,,,,
CBE,13309,5000 Yonge St-Enermodal,,Office,hoop reality,2011-07-22,6554,5000 yonge,,5000 yonge st,,,,canada,,,,,,,2003,,,1,,,,,
CBE,13310,4711 Yonge St- Enermodal,,Office,hopp reality,2011-07-09,6555,4711 yonge,,4711 yonge,,,,canada,,,,,,,1983,,,1,,,,,
CBE,13311,UCSF - M2446 Kirkham Child Care Post Occ Survey,,Office,ucsf,2011-06-17,6556,ucsf - m2446 kirkham child care post occ survey,"10 kirkham st, san francisco, ca 94122, usa",10 kirkham st,san francisco,ca,94122,usa,,,,,-122.4610765,37.7607149,2010,,,1,145717,,,,
CBE,13312,DPR-5010 Shoreham Place,,Office,dpr construction (5010 shoreham llc),2011-06-07,6557,5010 shoreham,"5010 shoreham pl, san diego, ca 92122, usa",5010 shoreham pl,san diego,ca,92122,usa,,,,,-117.185508,32.8506326,1978,2009,,3,98825,,,,
CBE,13313,"EHDD- California Science Center, Ecosystems",,Office,california science center foundation,2012-02-28,6558,csc ecosystems,"700 exposition park dr, los angeles, ca 90037, usa",700 exposition park dr,los angeles,ca,90037,usa,,,,,-118.2873699,34.0162494,2010,,,1,56417,,,,
CBE,13314,Integral-Infosys Hyderabad SDB1,,Office,,2011-09-12,6559,hyderabadsdb1,,,,,,india,,,,,,,2010,,,,,,,,
CBE,13315,Glumac-Azusa Pacific University Segerstrom Center,,Lab,,2011-11-28,6560,segerstorm,"600 town center dr, costa mesa, ca 92626, usa",600 town center dr,costa mesa,ca,92626,usa,,,,,-117.8816939,33.6928028,,,,1,117627,,,,
CBE,13316,Liberty- Liberty Centre,,Office,liberty life,2011-07-29,6561,liberty centre,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,1981,2001,,1,,,,,
CBE,13317,Liberty- Libridge,,Office,liberty life,2011-07-29,6562,libridge,"ameshoff st, johannesburg, 2000, south africa",ameshoff st,johannesburg,2000,,south africa,,,,,28.0347641,-26.191252,1984,,,1,,,,,
CBE,13318,Sutardja Dai Hall,,ModifiedOffice,,2013-06-04,6563,sutardja dai hall,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,-122.2582841,37.8750339,,,,1,,,,,
CBE,13319,UCSF M4470 Smith (CVRB) Post Occupancy Survey,,Lab,,2011-12-19,6564,ucsf m4470 smith (cvrb) post occupancy,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,,,,1,154264,,,,
CBE,13320,Sutardja Dai Hall Long,,Random,,2013-05-30,6565,sutardja dai hall long,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,-122.2582841,37.8750339,,,,1,,,,,
CBE,13321,SDBOA-MacKay,,Office,,2011-07-24,6566,mackay building- sdboa,"800 governors dr, winthrop, ma 02152, usa",800 governors dr,winthrop,ma,2152,usa,,,,,-70.9819634,42.3837572,1974,2010,,,,,,,
CBE,13323,ZGF- Clif Bars & Company Headquarters,,Office,ellis partners llc,2011-08-01,6567,clif bar & company headquarters,"1863 5300 rd, coffeyville, ks 67337, usa",1863 5300 rd,coffeyville,ks,67337,usa,,,,,-95.5791774,37.0423805,2010,2010,,1,48132,,,,
CBE,13325,Contra Costa County Office of the Public Defender,,Office,,2011-08-15,6568,800 ferry,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,,,,1,,,,,
CBE,13327,Client Poll-John,,Random,,,6570,client poll-john,,,,,,,,,,,,,,,,1,,,,,
CBE,13328,LOISOS+UBBELOHDE NV Building-Office,,Office,,,6571,loisos + ubbelohde,"1917 clement ave, alameda, ca 94501, usa",1917 clement ave,alameda,ca,94501,usa,,,,,-122.2490146,37.7745428,,,,1,119500,,,,
CBE,13329,Sutardja Dai Hall Short Survey,,Random,,,6572,sutardja dai hall,"2594 hearst ave, berkeley, ca 94720, usa",2594 hearst ave,berkeley,ca,94720,usa,,,,,,,,,,1,,,,,
CBE,13330,Isis Canberra New,,Office,,2011-10-10,6573,isis canberra new,,,,,,australia,,,,,,,2010,,,1,,,,,
CBE,13331,Gistex/Halcrow Yolles Office,,Office,gistex,2011-11-21,6574,100 yonge street,,,,,,canada,,,,,,,1988,,,5,,,,,
CBE,13332,CBERD Sangath,,Office,alameda marina,,6575,sangath,,,,,,,,,,,,,1970,2005,,,,,,,
CBE,13333,Cetec- Batesford Multi-Purpose Community Centre,,Office,city of monash,2011-11-21,6576,cetec- batesford multi-purpose community centre,,,,,,australia,,,,,,,2011,,,1,,,,,
CBE,13334,Enermodal EY Office,,Office,british columbia investment management,2011-12-23,6577,ernst & young tower,,,,,,canada,,,,,,,1999,1999,,2,,,,,
CBE,13335,Glumac-Dekum Building,,Office,,2011-12-16,6578,glumac-dekum building,"505 sw 3rd ave, portland, or 97204, usa",505 sw 3rd ave,portland,or,97204,usa,,,,,,,1891,1980,,,,,,,
CBE,13336,Grundfos-Singapore,,Office,jtc,2011-12-28,6579,grundfos singapore,,,,,,singapore,,,,,,,1993,1993,,1,,,,,
CBE,13337,KlingStubbins-Morgan Stanley Smith Barney,,Office,,2011-12-22,6580,klingstubbins,,,,,,,,,,,,,,,,1,,,,,
CBE,13338,Pittsburgh Penguins- Consol Energy Center,,Office,sports and exhibition aurthority of pittsburgh and allegheny county,2011-01-02,6581,pittsburgh penguins- consol energy center,"1001 fifth ave, pittsburgh, pa 15219, usa",1001 fifth ave,pittsburgh,pa,15219,usa,,,,,-79.9894796,40.439577,2010,,,1,32403,,,,
CBE,13340,ALS Building- LBML- Taylor Eng,,Office,lawrence berkeley national laboratory,2012-02-22,6583,als building- taylor eng,"taylor, ca 92561, usa",taylor,taylor,ca,92561,usa,,,,,-116.4183462,33.5983598,2010,,,5,87140,,,,
CBE,13341,127 Creek St. Brisbane-Cetec,,Office,ge real estate investments australia pty ltd,2012-05-07,6584,127 creek st. brisbane-cetec,"127 creek st, brisbane city, qld 4000",127 creek st,brisbane,qld,4000,australia,,,,,,,,,,1,,,,,
CBE,13342,60 Carrington St. Sydney- Cetec,,Office,ge real estate investments australia pty ltd.,2012-05-07,6585,60 carrington st. sydney- cetec,"60 carrington street, sydney, nsw, 2000",60 carrington st,sydney,nsw,2000,australia,,,,,,,1975,,,1,,,,,
CBE,13343,90 Collins St. Melbourne- Cetec,,Office,ge real estate investments australia pty ltd.,2012-05-07,6586,90 collins st. melbourne- cetec,"90 collins st, melbourne vic 3000",90 collins st,melbourne,vic,3000,australia,,,,,,,1987,,,1,,,,,
CBE,13345,Fox Office Center- Olympia Development,,Office,,2012-03-16,6587,fox office center- olympia development,,,,,,,,,,,,,,,,1,,,,,
CBE,13347,UCSF - Ray and Dagmar Dolby Regeneration Medicine Building,,Lab,,2012-03-06,6589,m3444 ray dagmar dolby regeneration medicine building,"san francisco, ca 94131, united states",san francisco,san francisco,ca,94131,usa,,,,,,,2011,2011,,,198779,,,,
CBE,13349,TAMUG- WHR,,Lab,texas a&m university at galveston,2012-04-16,6592,tamug- whr,"200 seawolf pkwy, galveston, tx 77554, usa",200 seawolf pkwy,galveston,tx,77554,usa,,,,,-94.8183189,29.3155142,2011,,,5,87093,,,,
CBE,13350,Energy Opportunities,,K-12,york city school district,2012-06-19,6593,ferguson elementary school,"525 n newberry st, york, pa 17404, usa",525 n newberry st,york,pa,17404,usa,,,,,-76.7389477,39.9670309,2010,,,5,75882,,,,
CBE,13351,Dana-Farber Cancer Institute-ZGF,,Healthcare,,2012-03-19,6594,dana-farber cancer institute-zgf,"450 brookline ave, boston, ma 02215, usa",450 brookline ave,boston,ma,2215,usa,,,,,,,2011,,,,,,,,
CBE,13352,UCSF Health Science Building,,Lab,university of california,2012-03-28,6595,ucsf health science building-8th floor,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,1966,,,1,154264,,,,
CBE,13354,Mahlum Arch - South Medford High School,,K-12,medford school district 549c,2012-04-27,6597,mahlum arch - south medford high school,"1551 cunningham ave, medford, or 97501, usa",1551 cunningham ave,medford,or,97501,usa,,,,,-122.8931936,42.3045732,2010,,,1,61971,,,,
CBE,13356,HOK Office Pre-Renovation,,Office,tishman speyer,2012-04-26,6598,hok office renovation,"9530 jefferson blvd, culver city, ca 90232, usa",9530 jefferson blvd,culver city,ca,90232,usa,,,,,-118.3871649,34.0174455,1959,2003,,1,125490,,,,
CBE,13357,Consol Energy Center Premium Seat Holders,,Office,,2012-04-26,6599,consol energy center premium seat holders,"1001 fifth ave, pittsburgh, pa 15219, usa",1001 fifth ave,pittsburgh,pa,15219,usa,,,,,,,,,,1,32403,,,,
CBE,13358,Glumac - Standard Insurance Bldg,,Office,,2012-04-13,6600,glumac - standard insurance bldg,"900 sw 5th ave, portland, or 97204, usa",900 sw 5th ave,portland,or,97204,usa,,,,,,,,,,1,,,,,
CBE,13359,University of Western Australia Business School,,HigherEd,university of western australia,2012-05-18,6601,university of western australia business school,,,,,,australia,,,,,,,2009,,,1,,,,,
CBE,13360,Argonne National Lab - Dumbach Hall,,HigherEd,loyola university,2012-05-28,6602,loyola university - dumbach hall,"chicago, il 60660, usa",chicago,chicago,il,60660,usa,,,,,-87.657809,42.000444,1908,2006,,1,66206,,,,
CBE,13362,Magnetrol Corporate Headquarters,,Office,magnetrol international,2012-05-21,6604,magnetrol corporate headquarters,,,,,,usa,,,,,,,1961,1989,,1,,,,,
CBE,13363,Magnetrol Technology Center,,Office,w.h. enterprises,2012-05-21,6605,magnetrol technology center,"705 enterprise st, aurora, il 60504, usa",705 enterprise st,aurora,il,60504,usa,,,,,-88.225361,41.769925,1969,2010,,1,98249,,,,
CBE,13364,UC Davis King Hall Law School,,HigherEd,university of california,2012-08-03,6606,uc davis king hall law school,"400 mrak hall dr, davis, ca 95616, usa",400 mrak hall dr,davis,ca,95616,usa,,,,,-121.749286,38.536048,2010,,,5,74758,,,,
CBE,13365,MedStar Montgomery Gen Hosp,,Healthcare,,2012-06-25,6607,montgomery general - old,"18101 prince philip dr. olney, md 20832, usa",18101 prince philip dr,olney,md,20832,usa,,,,,,,,,,1,166892,,,,
CBE,13368,Pinnacle MK - ECI Oxford,,Office,aberdeen asset management,2012-07-12,6610,the pinnacle,,,,,,,,,,,,,2009,,,1,,,,,
CBE,13369,Franchise Tax Board Facilities Management Staff,,Office,,2012-07-09,6611,franchise tax board,,,,,,,,,,,,,,,,1,,,,,
CBE,13370,PROE Federal Center South,,Office,general services administration,2012-07-13,6612,proe federal center south,"4735 e marginal way s, seattle, wa 98134, usa",4735 e marginal way s,seattle,wa,98134,usa,,,,,-122.3402023,47.5591697,1933,1992,,,66119,,,,
CBE,13371,Lewis and Clark State Office Building,,Office,state of missouri,2012-07-23,6613,lewis and clark state office building,,,,,,usa,,,,,,,2005,,,4,,,,,
CBE,13372,Integral Group Oakland Office,,Office,leslie building associates,2012-07-24,6614,integral group oakland office,"427 13th st, oakland, ca 94612, usa",427 13th st,oakland,ca,94612,usa,,,,,-122.2710845,37.8032849,1930,2010,,5,77069,,,,
CBE,13373,NREL,,Office,,2012-07-30,6615,nrel,,,,,,usa,,,,,,,,,,1,,,,,
CBE,13375,PNNL - Main Fire Station (B4601),,Office,,2012-09-14,6617,pnnl - main fire station (b4601),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13377,PNNL - Consolidated Support Facility (B3000),,Office,,2012-09-14,6619,pnnl - consolidated support facility (b3000),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13378,PNNL - Building 2800,,Office,,2012-09-14,6620,pnnl - building 2800,,,,,,usa,,,,,,,,,,1,,,,,
CBE,13381,PNNL - AFIT Academic Facility (B646),,Office,,2012-09-14,6623,pnnl - afit academic facility (b646),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13382,PNNL - AFIT Engineering Building (B643),,Office,,2012-09-14,6624,pnnl - afit engineering building (b643),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13384,PNNL - Base Education Center (B501),,Office,,2012-09-14,6626,pnnl - base education center (b501),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13387,PNNL - Fitness Center (B1601),,Office,,2012-09-14,6629,pnnl - fitness center (b1601),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13388,PNNL - Fitness Center (B999),,Office,,2012-09-14,6630,pnnl - fitness center (b999),,,,,,usa,,,,,,,,,,1,,,,,
CBE,13390,Morphosis Arch Studio,,Office,morphosis architects,2012-08-31,6631,morphosis arch studio,"3440 wesley st, culver city, ca 90232, usa",3440 wesley st,culver city,ca,90232,usa,,,,,-118.3844724,34.027807,2011,2011,,,125490,,,,
CBE,13391,Y2E2 Stanford ARUP,,HigherEd,stanford university,2012-11-19,6632,y2e2 stanford arup,"560 mission st, san francisco, ca 94105, usa",560 mission st,san francisco,ca,94105,usa,,,,,-122.399372,37.7886963,2008,2011,,5,239781,,,,
CBE,13392,SERA Offices,,Office,,2012-09-24,6633,sera offices,,,,,,usa,,,,,,,,,,1,,,,,
CBE,13393,CBERD Stantec,,Office,,,6634,cberd stantec,,,,,,,,,,,,,,,,1,,,,,
CBE,13394,HGA St. Elizabeth Affinity Health System,,Healthcare,affinity health system,2012-11-02,6635,hga st. elizabeth affinity health system,"1506 s oneida st, appleton, wi 54915, usa",1506 s oneida st,appleton,wi,54915,usa,,,,,-88.4031845,44.2488657,,2011,,,83814,,,,
CBE,13395,Hilton PROE - ZGF,,Office,,2012-10-26,6636,hilton proe,,,,,,,,,,,,,,,,,,,,,
CBE,13397,HGA Minneapolis Office,,Office,,2012-11-13,6638,hga minneapolis office,"420 n 5th st, minneapolis, mn 55401, usa",420 n 5th st,minneapolis,mn,55401,usa,,,,,-93.2775444,44.9835788,1914,2012,,,115651,,,,
CBE,13398,University of Kentucky Pavilion A,,Healthcare,,2012-10-29,6639,university of kentucky pa,,,,,,usa,,,,,,,,,,,,,,,
CBE,13399,HGA GLO Great Lakes Office,,Office,,2012-11-14,6640,hga glo great lakes office,"wisconsin, usa",wisconsin,,wi,,usa,,,,,-88.7878678,43.7844397,2005,2005,,2,,,,,
CBE,13402,Grundfos Private Limited,,Office,grundfos(s) pte ltd,2012-11-23,6643,grundfos private limited,,,,,,india,,,,,,,2012,,,,,,,,
CBE,13403,Syska Hennessey Corporate Pointe,,Office,,2012-11-14,6644,syska hennessey corporate pointe,"800 corporate pointe #200, culver city, ca 90230, usa",800 corporate pointe,culver city,ca,90230,usa,,,,,,,,,,,106827,,,,
CBE,13404,WSPFK Orrick Building,,Office,ashforth pacific of california,2012-11-09,6645,wspfk orrick building,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,2002,2011,,,,,,,
CBE,13409,CEC-PIER Office,,Office,5th and o venture,2013-02-19,6649,cec-pier office,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,1963,2010,,,,,,,
CBE,13410,Aweber Communications,,Office,,2013-06-28,6650,aweber communications,,,,,,usa,,,,,,,,,,,,,,,
CBE,13411,Ann & Robert H. Lurie Children‚Äôs Hospital of Chicago,,Healthcare,ann & robert h. lurie children's hospital of chicago,2013-03-15,6651,ann & robert h. lurie children⊚Öôs hospital of chicago,"1505 w 4th st, coffeyville, ks 67337, usa",1505 w 4th st,coffeyville,ks,67337,usa,,,,,-95.6399923,37.0402385,2012,2012,,,48132,,,,
CBE,13412,Enermodal Bow Valley Square,,Office,,2013-03-08,6652,bow valley square,,,,,,canada,,,,,,,1981,2010,,,,,,,
CBE,13413,SHW Cross Oaks Elementary School,,K-12,denton independent school district,2013-03-11,6653,shw cross oaks elementary school,"600 liberty blvd, cross roads, tx 76227, usa",600 liberty blvd,cross roads,tx,76227,usa,,,,,-96.983406,33.2082759,,,,,107065,,,,
CBE,13414,SHW Paloma Creek Elementary School,,K-12,,2013-03-11,6654,shw paloma creek elementary school,"1600 navo rd, aubrey, tx 76227, usa",1600 navo rd,aubrey,tx,76227,usa,,,,,,,,,,,107065,,,,
CBE,13418,Germantown Academy,,K-12,,2013-04-14,6655,germantown academy,"340 morris rd, fort washington, pa 19034, usa",340 morris rd,washington,pa,19034,usa,,,,,,,2011,,,,164531,,,,
CBE,13419,SHW Garrett Elementary School,,K-12,,2013-04-03,6656,shw garrett elementary school,"12017 garrett rd, houston, tx 77044, usa",12017 garrett rd,houston,tx,77044,usa,,,,,-95.2202228,29.8839107,,,,,92416,,,,
CBE,13420,SHW Gloria Marshall Elementary School,,K-12,,2013-04-09,6657,shw gloria marshall elementary school,"24505 birnamwood dr, spring, tx 77373, usa",24505 birnamwood dr,spring,tx,77373,usa,,,,,,,,,,,86693,,,,
CBE,13421,David and Lucile Packard Foundation,,Office,the david and lucile packard foundation,2013-04-28,6658,david and lucile packard foundation,"343 2nd st, los altos, ca 94022, usa",343 2nd st,los altos,ca,94022,usa,,,,,-122.1150025,37.3767391,2012,,,5,,,,,
CBE,13423,CMU - Education and Human Services Building Central Michigan University,,Office,,2013-11-10,6660,cmu - education and human services building central michigan university,,,,mi,48859,usa,,,,,,,2009,,,,,,,,
CBE,13424,CMU - College of Health Professions Central Michigan University,,ModifiedHigherEd,central michigan university,2013-11-10,6661,cmu - college of health professions central michigan university,"1200 s franklin st, mt pleasant, mi 48859, usa",1200 s franklin st,mt pleasant,mi,48859,usa,,,,,-84.7756364,43.5819086,2004,,,,,,,,
CBE,13425,SHW Mark Twain Elementary School,,K-12,,2013-04-03,6662,shw mark twain elementary school,"541 s 43rd w ave, tulsa, ok 74127, usa",541 s 43rd w ave,tulsa,ok,74127,usa,,,,,-96.0394527,36.1492187,2012,,,,47287,,,,
CBE,13426,Calgary Information & Communications Technologies,,HigherEd,university of calgary,2013-06-26,6663,univ of calgary - information & communications technologies,,,,,,canada,,,,,,,2001,,,,,,,,
CBE,13427,SHW York Elementary School,,K-12,,2013-04-10,6664,shw york elementary school,,,,,,usa,,,,,,,2011,,,,,,,,
CBE,13429,University of Washington Poplar Hall,,Residential,university of washington,2013-05-24,6665,university of washington poplar hall,"seattle, wa 98195, usa",seattle,seattle,wa,98195,usa,,,,,-122.3035199,47.6553351,2011,,,5,,,,,
CBE,13430,Robert Duncan Plaza,,Office,melvin mark,2013-06-10,6666,robert duncan plaza,"oregon, usa",oregon,,or,,usa,,,,,-120.5542012,43.8041334,1991,2001,,,,,,,
CBE,13431,First and Main Building,,Office,american assets trust,2013-06-21,6667,first and main building,"first and main, portland, or 97204, usa",first and main,portland,or,97204,usa,,,,,-122.6758748,45.5149434,2011,,,5,,,,,
CBE,13434,GLL Real Estate - 199 Fremont,,Office,gll bit fremont street partners,2013-05-20,6670,199 fremont,"199 fremont street, 199 fremont st, san francisco, ca 94105, usa",199 fremont st,san francisco,ca,94105,usa,,,,,-122.3947812,37.7898733,2000,,,1,239781,,,,
CBE,13435,Enermodal - Bow Valley College Phase2A,,HigherEd,bow valley college,2013-10-04,6671,bow valley college phase2a,bow valley college,bow valley college,calgary,,,canada,,,,,,,2013,2013,,,,,,,
CBE,13437,SoCal Edison The Loop,,Random,,2013-06-09,6673,socal edison the loop,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,,,,,,,,,
CBE,13439,SOM - UCSF Sandler Neuroscience Center,,Lab,,2013-07-03,6674,ucsf sandler neuroscience center,"675 nelson rising ln, san francisco, ca 94158, usa",675 nelson rising ln,san francisco,ca,94158,usa,,,,,-122.3921839,37.7691712,2012,,,,184294,,,,
CBE,13440,DPR Southwest Headquarters,,Office,,2013-10-04,6675,dpr southwest headquarters,"california, usa",california,,ca,,usa,,,,,-119.4179324,36.778261,,,,,,,,,
CBE,13443,Palomar Medical Center,,Healthcare,palomar health,2013-08-22,6678,palomar medical center,"2185 citracado parkway, escondido, ca 92029, usa",2185 citracado parkway,escondido,ca,92029,usa,,,,,-117.1218867,33.1218114,2012,,,,120038,,,,
CBE,13444,Kirksey Architecture Office Building,,Office,kirksey architecture,2013-08-21,6679,kirksey architecture office,"6909 portwest dr, houston, tx 77024, usa",6909 portwest dr,houston,tx,77024,usa,,,,,-95.4487614,29.7804421,,2007,,1,142039,,,,
CBE,13445,Hilton POE - ZGF,,Office,conrad hilton foundation,2013-08-19,6680,hilton poe,"777 w convention way, anaheim, ca 92802, usa",777 w convention way,anaheim,ca,92802,usa,,,,,-117.9180061,33.8005114,2012,,,5,83621,,,,
